country,cell_id,radio,lon,lat,year,net,mcc,population
Spain,6230,UMTS,-3.15,43.273,2020,7,214,188.05080889
Spain,6231,UMTS,-3.15,43.338,2020,1,214,130.41898623
Spain,6232,UMTS,-3.15,43.342,2020,7,214,158.12898566
Spain,6233,UMTS,-3.15,43.343,2020,3,214,161.98803105
Spain,6234,UMTS,-3.15,43.367,2020,3,214,0.0
Spain,6235,UMTS,-3.149,43.265,2020,1,214,247.12529184
Spain,6236,UMTS,-3.149,43.342,2020,1,214,160.03204922
Spain,6237,UMTS,-3.148,43.269,2020,3,214,174.02746973
Spain,6238,UMTS,-3.148,43.342,2020,25,214,156.99109828
Spain,6239,UMTS,-3.148,43.343,2020,3,214,160.97878438
Spain,6240,UMTS,-3.148,43.343,2020,7,214,160.97878438
Spain,6241,UMTS,-3.148,43.344,2020,7,214,157.70440211
Spain,6242,UMTS,-3.147,43.205,2020,3,214,164.61869172
Spain,6243,UMTS,-3.147,43.342,2020,1,214,153.57109828
Spain,6244,UMTS,-3.147,43.343,2020,1,214,157.8549395
Spain,6245,UMTS,-3.147,43.343,2020,3,214,157.8549395
Spain,6246,UMTS,-3.146,43.202,2020,4,214,140.9843773
Spain,6247,UMTS,-3.146,43.204,2020,3,214,182.51907031
Spain,6248,UMTS,-3.146,43.273,2020,1,214,102.10322347
Spain,6249,UMTS,-3.146,43.276,2020,1,214,77.50529288
Spain,6250,UMTS,-3.146,43.336,2020,1,214,106.95262607
Spain,6251,UMTS,-3.146,43.34,2020,3,214,135.79341238
Spain,6252,UMTS,-3.146,43.342,2020,7,214,150.09209787
Spain,6253,UMTS,-3.146,43.343,2020,1,214,152.14246698
Spain,6254,UMTS,-3.146,43.343,2020,7,214,152.14246698
Spain,6255,UMTS,-3.146,43.344,2020,3,214,149.38377466
Spain,6256,UMTS,-3.146,43.344,2020,7,214,149.38377466
Spain,6257,UMTS,-3.146,43.374,2020,3,214,0.0
Spain,6258,UMTS,-3.145,43.208,2020,3,214,224.57672959
Spain,6259,UMTS,-3.145,43.342,2020,1,214,138.84813877
Spain,6260,UMTS,-3.145,43.343,2020,7,214,142.01349328
Spain,6261,UMTS,-3.145,43.347,2020,7,214,109.13001194
Spain,6262,UMTS,-3.144,43.342,2020,1,214,130.37192988
Spain,6263,UMTS,-3.144,43.342,2020,7,214,130.37192988
Spain,6264,UMTS,-3.144,43.343,2020,7,214,134.74138944
Spain,6265,UMTS,-3.144,43.343,2020,25,214,134.74138944
Spain,6266,UMTS,-3.144,43.344,2020,7,214,134.90851579
Spain,6267,UMTS,-3.144,43.345,2020,1,214,124.60988517
Spain,6268,UMTS,-3.144,43.345,2020,7,214,124.60988517
Spain,6269,UMTS,-3.144,43.346,2020,4,214,116.59993344
Spain,6271,UMTS,-3.143,43.274,2020,1,214,58.66234789
Spain,6272,UMTS,-3.142,43.342,2020,1,214,109.58758106
Spain,6273,UMTS,-3.141,43.202,2020,1,214,200.53672124
Spain,6274,UMTS,-3.141,43.206,2020,1,214,331.8236587
Spain,6275,UMTS,-3.141,43.342,2020,1,214,99.21649937
Spain,6276,UMTS,-3.141,43.343,2020,7,214,98.9603409
Spain,6277,UMTS,-3.141,43.384,2020,1,214,0.0
Spain,6278,UMTS,-3.14,43.203,2020,3,214,250.57772549999999
Spain,6279,UMTS,-3.14,43.342,2020,1,214,85.9285537
Spain,6280,UMTS,-3.14,43.342,2020,7,214,85.9285537
Spain,6281,UMTS,-3.139,43.343,2020,1,214,75.88581187
Spain,6282,UMTS,-3.139,43.343,2020,7,214,75.88581187
Spain,6283,UMTS,-3.138,43.272,2020,3,214,29.58581565
Spain,6284,UMTS,-3.137,43.204,2020,1,214,384.9636098
Spain,6285,UMTS,-3.137,43.344,2020,25,214,60.28213341
Spain,6286,UMTS,-3.136,43.202,2020,7,214,284.3614673
Spain,6287,UMTS,-3.136,43.206,2020,3,214,546.3539927
Spain,6288,UMTS,-3.136,43.277,2020,1,214,31.05398503
Spain,6289,UMTS,-3.136,43.279,2020,7,214,30.848881799
Spain,6290,UMTS,-3.136,43.333,2020,7,214,94.99444202
Spain,6291,UMTS,-3.136,43.342,2020,7,214,56.848716270000004
Spain,6292,UMTS,-3.136,43.343,2020,7,214,56.73835712
Spain,6293,UMTS,-3.136,43.344,2020,1,214,54.51703571
Spain,6294,UMTS,-3.135,43.206,2020,1,214,596.9070925999999
Spain,6295,UMTS,-3.135,43.207,2020,3,214,657.7511195
Spain,6296,UMTS,-3.135,43.211,2020,3,214,1105.2135477
Spain,6297,UMTS,-3.135,43.287,2020,7,214,13.820611018
Spain,6298,UMTS,-3.134,43.204,2020,7,214,557.0239644
Spain,6299,UMTS,-3.134,43.212,2020,1,214,1262.7964066
Spain,6300,UMTS,-3.134,43.288,2020,3,214,12.411698879
Spain,6301,UMTS,-3.134,43.33,2020,7,214,147.26919605
Spain,6302,UMTS,-3.134,43.342,2020,1,214,58.38922252
Spain,6303,UMTS,-3.134,43.344,2020,1,214,59.48845155
Spain,6304,UMTS,-3.133,43.214,2020,1,214,1264.2711833
Spain,6305,UMTS,-3.133,43.214,2020,7,214,1264.2711833
Spain,6306,UMTS,-3.132,43.204,2020,7,214,624.0146201
Spain,6307,UMTS,-3.132,43.211,2020,1,214,1377.4047766
Spain,6308,UMTS,-3.132,43.211,2020,3,214,1377.4047766
Spain,6309,UMTS,-3.132,43.214,2020,1,214,1270.9345405
Spain,6310,UMTS,-3.132,43.214,2020,3,214,1270.9345405
Spain,6311,UMTS,-3.132,43.275,2020,7,214,22.49805041
Spain,6312,UMTS,-3.132,43.331,2020,1,214,139.79145434
Spain,6313,UMTS,-3.132,43.341,2020,7,214,63.96223733
Spain,6314,UMTS,-3.132,43.342,2020,1,214,68.09673558
Spain,6315,UMTS,-3.132,43.342,2020,7,214,68.09673558
Spain,6316,UMTS,-3.132,43.342,2020,25,214,68.09673558
Spain,6317,UMTS,-3.132,43.364,2020,1,214,0.0
Spain,6318,UMTS,-3.131,43.211,2020,7,214,1411.0247411
Spain,6319,UMTS,-3.131,43.341,2020,3,214,69.61473415
Spain,6320,UMTS,-3.131,43.342,2020,1,214,72.89088391
Spain,6321,UMTS,-3.131,43.342,2020,7,214,72.89088391
Spain,6322,UMTS,-3.131,43.395,2020,7,214,0.0
Spain,6323,UMTS,-3.13,43.211,2020,7,214,1386.4358101
Spain,6324,UMTS,-3.13,43.213,2020,4,214,1251.5683342
Spain,6325,UMTS,-3.13,43.214,2020,7,214,1200.9677696
Spain,6326,UMTS,-3.13,43.214,2020,25,214,1200.9677696
Spain,6327,UMTS,-3.13,43.291,2020,7,214,9.600809915
Spain,6328,UMTS,-3.13,43.321,2020,3,214,537.97543814
Spain,6329,UMTS,-3.13,43.342,2020,7,214,79.18609885
Spain,6330,UMTS,-3.13,43.342,2020,25,214,79.18609885
Spain,6331,UMTS,-3.13,43.397,2020,7,214,0.0
Spain,6332,UMTS,-3.129,43.209,2020,3,214,1315.6866517
Spain,6333,UMTS,-3.129,43.293,2020,3,214,10.734846199
Spain,6334,UMTS,-3.129,43.342,2020,1,214,94.41341226
Spain,6335,UMTS,-3.129,43.342,2020,7,214,94.41341226
Spain,6336,UMTS,-3.129,43.353,2020,3,214,19.74558755
Spain,6337,UMTS,-3.128,43.204,2020,1,214,616.6634779
Spain,6338,UMTS,-3.128,43.213,2020,1,214,1188.0408414
Spain,6339,UMTS,-3.128,43.218,2020,7,214,423.30712939
Spain,6340,UMTS,-3.128,43.342,2020,1,214,107.09620667
Spain,6341,UMTS,-3.128,43.342,2020,7,214,107.09620667
Spain,6342,UMTS,-3.127,43.209,2020,7,214,1187.8975633
Spain,6343,UMTS,-3.127,43.323,2020,7,214,682.4487733
Spain,6344,UMTS,-3.127,43.341,2020,3,214,110.75319019
Spain,6345,UMTS,-3.127,43.342,2020,1,214,117.69075446
Spain,6346,UMTS,-3.126,43.206,2020,7,214,838.513508
Spain,6347,UMTS,-3.126,43.209,2020,7,214,1123.1622865
Spain,6348,UMTS,-3.126,43.21,2020,1,214,1146.3683879
Spain,6349,UMTS,-3.126,43.235,2020,7,214,11.455920028
Spain,6350,UMTS,-3.126,43.321,2020,1,214,684.4860219
Spain,6351,UMTS,-3.126,43.34,2020,7,214,105.721932
Spain,6352,UMTS,-3.126,43.342,2020,1,214,121.94952328
Spain,6353,UMTS,-3.126,43.342,2020,25,214,121.94952328
Spain,6354,UMTS,-3.126,43.343,2020,3,214,125.41818639
Spain,6355,UMTS,-3.126,43.343,2020,7,214,125.41818639
Spain,6356,UMTS,-3.125,43.209,2020,7,214,1026.8076716
Spain,6357,UMTS,-3.125,43.21,2020,3,214,1072.2222438000001
Spain,6358,UMTS,-3.125,43.299,2020,7,214,18.76856799
Spain,6359,UMTS,-3.125,43.341,2020,1,214,116.72060583
Spain,6360,UMTS,-3.125,43.342,2020,1,214,121.77323116
Spain,6361,UMTS,-3.125,43.342,2020,7,214,121.77323116
Spain,6362,UMTS,-3.125,43.342,2020,25,214,121.77323116
Spain,6363,UMTS,-3.124,43.206,2020,3,214,791.3102755
Spain,6364,UMTS,-3.124,43.209,2020,7,214,1008.4749884
Spain,6365,UMTS,-3.124,43.271,2020,3,214,38.72974324
Spain,6366,UMTS,-3.124,43.318,2020,1,214,486.90639824
Spain,6367,UMTS,-3.124,43.34,2020,1,214,120.17794028
Spain,6368,UMTS,-3.124,43.341,2020,3,214,128.47794528
Spain,6369,UMTS,-3.124,43.342,2020,1,214,133.22443596
Spain,6370,UMTS,-3.124,43.342,2020,4,214,133.22443596
Spain,6371,UMTS,-3.124,43.342,2020,7,214,133.22443596
Spain,6372,UMTS,-3.124,43.345,2020,7,214,109.51680046
Spain,6373,UMTS,-3.124,43.371,2020,4,214,0.0
Spain,6374,UMTS,-3.123,43.304,2020,7,214,30.65663719
Spain,6375,UMTS,-3.123,43.34,2020,7,214,125.6103201
Spain,6376,UMTS,-3.123,43.341,2020,7,214,131.47428314
Spain,6377,UMTS,-3.123,43.342,2020,1,214,131.60875447
Spain,6378,UMTS,-3.122,43.204,2020,7,214,491.09877715
Spain,6379,UMTS,-3.122,43.206,2020,1,214,798.3802964
Spain,6380,UMTS,-3.122,43.217,2020,1,214,243.26202377
Spain,6381,UMTS,-3.122,43.306,2020,7,214,36.17564795
Spain,6382,UMTS,-3.122,43.339,2020,3,214,131.46033108
Spain,6383,UMTS,-3.122,43.34,2020,1,214,132.43538382
Spain,6384,UMTS,-3.122,43.342,2020,25,214,137.03627223
Spain,6385,UMTS,-3.122,43.344,2020,3,214,122.92845976
Spain,6386,UMTS,-3.121,43.279,2020,1,214,15.171310548
Spain,6387,UMTS,-3.121,43.317,2020,3,214,430.43513256
Spain,6388,UMTS,-3.121,43.323,2020,7,214,916.3286362
Spain,6389,UMTS,-3.121,43.34,2020,1,214,135.70551355999999
Spain,6390,UMTS,-3.121,43.341,2020,1,214,139.86137222
Spain,6391,UMTS,-3.121,43.343,2020,3,214,132.96886791
Spain,6392,UMTS,-3.121,43.375,2020,3,214,0.0
Spain,6393,UMTS,-3.12,43.206,2020,7,214,779.0416846
Spain,6394,UMTS,-3.12,43.269,2020,7,214,42.016326226
Spain,6395,UMTS,-3.12,43.317,2020,7,214,425.73572088
Spain,6396,UMTS,-3.12,43.325,2020,7,214,995.0316798
Spain,6397,UMTS,-3.12,43.34,2020,1,214,143.88357751
Spain,6398,UMTS,-3.12,43.342,2020,3,214,138.43746521
Spain,6399,UMTS,-3.12,43.342,2020,7,214,138.43746521
Spain,6400,UMTS,-3.119,43.206,2020,1,214,826.07200927
Spain,6401,UMTS,-3.119,43.207,2020,1,214,938.90552
Spain,6402,UMTS,-3.119,43.328,2020,3,214,880.7200036
Spain,6403,UMTS,-3.119,43.341,2020,1,214,161.2877873
Spain,6404,UMTS,-3.119,43.342,2020,7,214,157.6445625
Spain,6405,UMTS,-3.119,43.371,2020,7,214,0.0
Spain,6406,UMTS,-3.118,43.201,2020,3,214,154.76732744
Spain,6407,UMTS,-3.118,43.209,2020,3,214,1124.9891214
Spain,6408,UMTS,-3.118,43.314,2020,3,214,185.00579464
Spain,6409,UMTS,-3.118,43.338,2020,1,214,169.3736013
Spain,6410,UMTS,-3.118,43.34,2020,1,214,170.1402507
Spain,6411,UMTS,-3.118,43.34,2020,3,214,170.1402507
Spain,6412,UMTS,-3.118,43.34,2020,7,214,170.1402507
Spain,6413,UMTS,-3.118,43.34,2020,25,214,170.1402507
Spain,6414,UMTS,-3.118,43.341,2020,7,214,173.848965
Spain,6415,UMTS,-3.118,43.344,2020,7,214,147.38942131
Spain,6416,UMTS,-3.118,43.347,2020,7,214,75.63826447
Spain,6417,UMTS,-3.118,43.394,2020,7,214,0.0
Spain,6418,UMTS,-3.117,43.316,2020,3,214,325.08966982
Spain,6419,UMTS,-3.117,43.321,2020,1,214,1125.0523122
Spain,6420,UMTS,-3.117,43.34,2020,1,214,190.3562823
Spain,6421,UMTS,-3.117,43.341,2020,7,214,194.4745244
Spain,6422,UMTS,-3.116,43.321,2020,1,214,1182.6773401
Spain,6423,UMTS,-3.116,43.328,2020,7,214,1249.2298812
Spain,6424,UMTS,-3.115,43.316,2020,7,214,290.58736829000003
Spain,6425,UMTS,-3.115,43.323,2020,3,214,1482.3113392
Spain,6426,UMTS,-3.115,43.337,2020,1,214,275.6678911
Spain,6427,UMTS,-3.115,43.339,2020,1,214,255.1828866
Spain,6428,UMTS,-3.115,43.34,2020,1,214,249.8869027
Spain,6429,UMTS,-3.115,43.34,2020,3,214,249.8869027
Spain,6430,UMTS,-3.115,43.34,2020,25,214,249.8869027
Spain,6431,UMTS,-3.115,43.344,2020,3,214,187.00428033
Spain,6432,UMTS,-3.115,43.35,2020,3,214,40.57954913
Spain,6433,UMTS,-3.115,43.358,2020,3,214,10.86679724
Spain,6434,UMTS,-3.114,43.241,2020,1,214,6.224021204
Spain,6435,UMTS,-3.114,43.249,2020,3,214,8.714616257
Spain,6436,UMTS,-3.114,43.27,2020,3,214,32.497188404
Spain,6437,UMTS,-3.114,43.322,2020,7,214,1397.8028479
Spain,6438,UMTS,-3.114,43.337,2020,4,214,330.2243029
Spain,6439,UMTS,-3.114,43.338,2020,1,214,314.3016847
Spain,6440,UMTS,-3.114,43.34,2020,1,214,276.1866729
Spain,6441,UMTS,-3.114,43.34,2020,3,214,276.1866729
Spain,6442,UMTS,-3.114,43.34,2020,7,214,276.1866729
Spain,6443,UMTS,-3.114,43.359,2020,1,214,15.67028906
Spain,6444,UMTS,-3.113,43.211,2020,3,214,1217.47464773
Spain,6445,UMTS,-3.113,43.324,2020,3,214,1630.6732314
Spain,6446,UMTS,-3.113,43.338,2020,1,214,338.8250718
Spain,6447,UMTS,-3.113,43.34,2020,1,214,284.9092401
Spain,6448,UMTS,-3.113,43.34,2020,3,214,284.9092401
Spain,6449,UMTS,-3.113,43.34,2020,7,214,284.9092401
Spain,6450,UMTS,-3.113,43.343,2020,3,214,246.04339157
Spain,6451,UMTS,-3.113,43.347,2020,7,214,114.44555736
Spain,6452,UMTS,-3.113,43.349,2020,1,214,72.69755429
Spain,6453,UMTS,-3.113,43.349,2020,7,214,72.69755429
Spain,6454,UMTS,-3.112,43.209,2020,1,214,1306.1238573
Spain,6455,UMTS,-3.112,43.209,2020,7,214,1306.1238573
Spain,6456,UMTS,-3.112,43.337,2020,1,214,397.9104661
Spain,6457,UMTS,-3.112,43.338,2020,1,214,352.0572415
Spain,6458,UMTS,-3.112,43.34,2020,1,214,288.52093995
Spain,6459,UMTS,-3.111,43.207,2020,7,214,1104.0728864
Spain,6460,UMTS,-3.111,43.266,2020,3,214,27.84353189
Spain,6461,UMTS,-3.111,43.321,2020,3,214,1116.0170048
Spain,6462,UMTS,-3.111,43.336,2020,1,214,499.7234333
Spain,6463,UMTS,-3.111,43.336,2020,3,214,499.7234333
Spain,6464,UMTS,-3.111,43.337,2020,3,214,412.4688279
Spain,6465,UMTS,-3.111,43.339,2020,1,214,324.28594774
Spain,6466,UMTS,-3.111,43.34,2020,1,214,291.11580104
Spain,6467,UMTS,-3.111,43.34,2020,25,214,291.11580104
Spain,6468,UMTS,-3.111,43.343,2020,3,214,232.99820194
Spain,6469,UMTS,-3.111,43.351,2020,7,214,44.22583481
Spain,6470,UMTS,-3.11,43.207,2020,1,214,995.8754354
Spain,6471,UMTS,-3.11,43.21,2020,3,214,1115.4542373
Spain,6472,UMTS,-3.11,43.331,2020,3,214,1132.4361524
Spain,6473,UMTS,-3.11,43.335,2020,7,214,638.6499419
Spain,6474,UMTS,-3.11,43.336,2020,1,214,506.6722774
Spain,6475,UMTS,-3.11,43.336,2020,3,214,506.6722774
Spain,6476,UMTS,-3.11,43.34,2020,1,214,281.5482827
Spain,6477,UMTS,-3.11,43.34,2020,3,214,281.5482827
Spain,6478,UMTS,-3.11,43.34,2020,25,214,281.5482827
Spain,6479,UMTS,-3.109,43.335,2020,1,214,612.0231912
Spain,6480,UMTS,-3.109,43.336,2020,1,214,501.8879137
Spain,6481,UMTS,-3.109,43.336,2020,3,214,501.8879137
Spain,6482,UMTS,-3.109,43.337,2020,1,214,414.3833871
Spain,6483,UMTS,-3.109,43.338,2020,3,214,372.93690782
Spain,6484,UMTS,-3.109,43.339,2020,3,214,317.41774443
Spain,6485,UMTS,-3.108,43.209,2020,3,214,960.7611471
Spain,6486,UMTS,-3.108,43.209,2020,7,214,960.7611471
Spain,6487,UMTS,-3.108,43.32,2020,3,214,746.1782524
Spain,6488,UMTS,-3.108,43.324,2020,3,214,1438.4506053
Spain,6489,UMTS,-3.108,43.329,2020,1,214,1362.8683193
Spain,6490,UMTS,-3.108,43.329,2020,7,214,1362.8683193
Spain,6491,UMTS,-3.108,43.335,2020,1,214,556.3145785
Spain,6492,UMTS,-3.108,43.336,2020,1,214,465.4126733
Spain,6493,UMTS,-3.108,43.336,2020,3,214,465.4126733
Spain,6494,UMTS,-3.108,43.336,2020,7,214,465.4126733
Spain,6495,UMTS,-3.108,43.339,2020,3,214,308.34860747
Spain,6496,UMTS,-3.108,43.339,2020,25,214,308.34860747
Spain,6497,UMTS,-3.108,43.34,2020,25,214,242.90664303
Spain,6498,UMTS,-3.107,43.21,2020,4,214,879.3202306000001
Spain,6499,UMTS,-3.107,43.298,2020,1,214,16.65485302
Spain,6500,UMTS,-3.107,43.315,2020,3,214,161.77573256
Spain,6501,UMTS,-3.107,43.325,2020,1,214,1458.0861639
Spain,6502,UMTS,-3.107,43.334,2020,3,214,658.0565918
Spain,6503,UMTS,-3.107,43.335,2020,1,214,498.22254054
Spain,6504,UMTS,-3.107,43.335,2020,25,214,498.22254054
Spain,6505,UMTS,-3.107,43.336,2020,1,214,425.32163269
Spain,6506,UMTS,-3.107,43.336,2020,7,214,425.32163269
Spain,6507,UMTS,-3.107,43.337,2020,1,214,364.77998581
Spain,6508,UMTS,-3.107,43.338,2020,7,214,330.40768472
Spain,6509,UMTS,-3.107,43.339,2020,1,214,279.66792535
Spain,6510,UMTS,-3.107,43.339,2020,3,214,279.66792535
Spain,6511,UMTS,-3.107,43.339,2020,25,214,279.66792535
Spain,6512,UMTS,-3.106,43.204,2020,1,214,276.38852569
Spain,6513,UMTS,-3.106,43.316,2020,3,214,234.79772191
Spain,6514,UMTS,-3.106,43.323,2020,1,214,1230.1317341
Spain,6515,UMTS,-3.106,43.325,2020,1,214,1367.0529337
Spain,6516,UMTS,-3.106,43.332,2020,7,214,828.4634844
Spain,6517,UMTS,-3.106,43.333,2020,1,214,692.4317022
Spain,6518,UMTS,-3.106,43.334,2020,1,214,576.4909003
Spain,6519,UMTS,-3.106,43.335,2020,1,214,451.57943618
Spain,6520,UMTS,-3.106,43.336,2020,1,214,379.2978665
Spain,6521,UMTS,-3.106,43.336,2020,7,214,379.2978665
Spain,6522,UMTS,-3.106,43.337,2020,7,214,323.35237236
Spain,6523,UMTS,-3.106,43.338,2020,1,214,292.4464625
Spain,6524,UMTS,-3.106,43.338,2020,7,214,292.4464625
Spain,6525,UMTS,-3.106,43.339,2020,1,214,232.1251532
Spain,6526,UMTS,-3.106,43.339,2020,7,214,232.1251532
Spain,6527,UMTS,-3.106,43.339,2020,25,214,232.1251532
Spain,6528,UMTS,-3.106,43.347,2020,3,214,39.39217978
Spain,6529,UMTS,-3.106,43.349,2020,3,214,42.26641847
Spain,6530,UMTS,-3.105,43.327,2020,7,214,1244.427857
Spain,6531,UMTS,-3.105,43.334,2020,1,214,503.61148672
Spain,6532,UMTS,-3.105,43.334,2020,3,214,503.61148672
Spain,6533,UMTS,-3.105,43.335,2020,1,214,414.6319881
Spain,6534,UMTS,-3.105,43.335,2020,3,214,414.6319881
Spain,6535,UMTS,-3.105,43.336,2020,1,214,323.87179282
Spain,6536,UMTS,-3.104,43.304,2020,3,214,43.73549291
Spain,6537,UMTS,-3.104,43.319,2020,3,214,543.4288233
Spain,6538,UMTS,-3.104,43.324,2020,3,214,1142.5369382
Spain,6539,UMTS,-3.104,43.33,2020,4,214,810.2814399
Spain,6540,UMTS,-3.104,43.331,2020,1,214,717.3246374
Spain,6541,UMTS,-3.104,43.333,2020,1,214,520.34595673
Spain,6542,UMTS,-3.104,43.333,2020,3,214,520.34595673
Spain,6543,UMTS,-3.104,43.334,2020,1,214,440.61525863
Spain,6544,UMTS,-3.104,43.335,2020,1,214,344.33270669
Spain,6545,UMTS,-3.104,43.335,2020,3,214,344.33270669
Spain,6546,UMTS,-3.104,43.335,2020,7,214,344.33270669
Spain,6547,UMTS,-3.104,43.335,2020,25,214,344.33270669
Spain,6548,UMTS,-3.104,43.336,2020,3,214,279.35871979
Spain,6549,UMTS,-3.104,43.336,2020,7,214,279.35871979
Spain,6550,UMTS,-3.104,43.336,2020,25,214,279.35871979
Spain,6551,UMTS,-3.104,43.361,2020,1,214,152.11057046
Spain,6552,UMTS,-3.103,43.333,2020,1,214,436.18011301
Spain,6553,UMTS,-3.103,43.334,2020,1,214,365.93019236
Spain,6554,UMTS,-3.103,43.334,2020,3,214,365.93019236
Spain,6555,UMTS,-3.103,43.334,2020,25,214,365.93019236
Spain,6556,UMTS,-3.103,43.357,2020,7,214,108.28992686
Spain,6557,UMTS,-3.103,43.378,2020,3,214,0.0
Spain,6558,UMTS,-3.103,43.39,2020,7,214,0.0
Spain,6559,UMTS,-3.102,43.209,2020,3,214,487.48783565
Spain,6560,UMTS,-3.102,43.266,2020,3,214,31.953068585
Spain,6561,UMTS,-3.102,43.312,2020,1,214,155.94085751
Spain,6562,UMTS,-3.102,43.328,2020,1,214,817.2039396
Spain,6563,UMTS,-3.102,43.332,2020,1,214,412.30103057
Spain,6564,UMTS,-3.102,43.332,2020,3,214,412.30103057
Spain,6565,UMTS,-3.102,43.332,2020,7,214,412.30103057
Spain,6566,UMTS,-3.102,43.332,2020,25,214,412.30103057
Spain,6567,UMTS,-3.102,43.333,2020,1,214,351.35021175
Spain,6568,UMTS,-3.102,43.333,2020,3,214,351.35021175
Spain,6569,UMTS,-3.102,43.334,2020,1,214,287.85912639000003
Spain,6570,UMTS,-3.102,43.336,2020,1,214,171.37208235
Spain,6571,UMTS,-3.102,43.339,2020,3,214,88.07545128
Spain,6572,UMTS,-3.102,43.349,2020,7,214,43.15400379
Spain,6573,UMTS,-3.101,43.255,2020,7,214,40.17208158
Spain,6574,UMTS,-3.101,43.32,2020,7,214,612.1056294
Spain,6575,UMTS,-3.101,43.329,2020,3,214,579.3683207
Spain,6576,UMTS,-3.101,43.33,2020,1,214,479.32039480000003
Spain,6577,UMTS,-3.101,43.331,2020,3,214,409.38812331
Spain,6578,UMTS,-3.101,43.333,2020,3,214,266.86851005
Spain,6579,UMTS,-3.101,43.333,2020,7,214,266.86851005
Spain,6580,UMTS,-3.1,43.206,2020,1,214,299.53570328
Spain,6581,UMTS,-3.1,43.206,2020,3,214,299.53570328
Spain,6582,UMTS,-3.1,43.319,2020,3,214,525.8107589
Spain,6583,UMTS,-3.1,43.327,2020,1,214,600.8291207
Spain,6584,UMTS,-3.1,43.33,2020,3,214,392.0517457
Spain,6585,UMTS,-3.1,43.33,2020,7,214,392.0517457
Spain,6586,UMTS,-3.1,43.332,2020,1,214,246.09642307000001
Spain,6587,UMTS,-3.099,43.209,2020,3,214,436.26599645
Spain,6588,UMTS,-3.099,43.321,2020,7,214,638.2911771
Spain,6589,UMTS,-3.099,43.326,2020,7,214,568.7045271
Spain,6590,UMTS,-3.099,43.329,2020,7,214,384.6123252
Spain,6591,UMTS,-3.099,43.33,2020,7,214,309.22387907
Spain,6592,UMTS,-3.099,43.331,2020,7,214,256.81492093
Spain,6593,UMTS,-3.099,43.335,2020,1,214,106.12466395
Spain,6594,UMTS,-3.099,43.346,2020,7,214,38.91018941
Spain,6595,UMTS,-3.098,43.314,2020,3,214,325.8659518
Spain,6596,UMTS,-3.098,43.327,2020,1,214,454.2232763
Spain,6597,UMTS,-3.098,43.335,2020,3,214,87.12524487
Spain,6598,UMTS,-3.097,43.205,2020,1,214,231.81163059
Spain,6599,UMTS,-3.097,43.206,2020,3,214,301.79687316
Spain,6600,UMTS,-3.097,43.328,2020,7,214,351.4025416
Spain,6601,UMTS,-3.097,43.33,2020,7,214,242.86947214
Spain,6602,UMTS,-3.097,43.331,2020,7,214,203.35013154
Spain,6603,UMTS,-3.097,43.334,2020,1,214,109.0075317
Spain,6604,UMTS,-3.096,43.204,2020,7,214,186.90282158
Spain,6605,UMTS,-3.096,43.307,2020,3,214,104.36503386
Spain,6606,UMTS,-3.096,43.309,2020,3,214,127.90920353
Spain,6607,UMTS,-3.095,43.204,2020,1,214,184.64218305
Spain,6608,UMTS,-3.095,43.211,2020,3,214,376.85374877
Spain,6609,UMTS,-3.095,43.211,2020,7,214,376.85374877
Spain,6610,UMTS,-3.095,43.288,2020,3,214,9.096396027
Spain,6611,UMTS,-3.095,43.306,2020,3,214,97.33123385
Spain,6612,UMTS,-3.095,43.325,2020,3,214,402.8002229
Spain,6613,UMTS,-3.095,43.342,2020,7,214,39.82034175
Spain,6614,UMTS,-3.095,43.361,2020,3,214,252.0873232
Spain,6615,UMTS,-3.094,43.28,2020,1,214,6.161841005
Spain,6616,UMTS,-3.094,43.327,2020,1,214,326.68638891
Spain,6617,UMTS,-3.094,43.328,2020,7,214,296.47023101
Spain,6618,UMTS,-3.093,43.204,2020,3,214,186.23262373
Spain,6619,UMTS,-3.093,43.328,2020,1,214,290.00412801
Spain,6620,UMTS,-3.093,43.33,2020,1,214,213.51572192
Spain,6621,UMTS,-3.092,43.203,2020,7,214,144.71001178
Spain,6622,UMTS,-3.092,43.312,2020,3,214,259.61403394
Spain,6623,UMTS,-3.092,43.333,2020,1,214,110.43434859999999
Spain,6624,UMTS,-3.092,43.346,2020,3,214,77.14454941
Spain,6625,UMTS,-3.091,43.311,2020,1,214,224.09277318
Spain,6626,UMTS,-3.091,43.314,2020,3,214,329.5757413
Spain,6627,UMTS,-3.091,43.317,2020,3,214,423.9177655
Spain,6628,UMTS,-3.091,43.318,2020,3,214,439.8750875
Spain,6629,UMTS,-3.091,43.32,2020,3,214,417.1129097
Spain,6630,UMTS,-3.091,43.327,2020,3,214,291.66244634
Spain,6631,UMTS,-3.091,43.328,2020,4,214,271.58227162
Spain,6632,UMTS,-3.091,43.332,2020,3,214,139.23404871
Spain,6633,UMTS,-3.091,43.336,2020,1,214,31.88908431
Spain,6634,UMTS,-3.09,43.203,2020,1,214,137.8694719
Spain,6635,UMTS,-3.09,43.204,2020,3,214,169.42973793
Spain,6636,UMTS,-3.09,43.307,2020,7,214,182.36723559
Spain,6637,UMTS,-3.09,43.329,2020,7,214,223.82979587
Spain,6638,UMTS,-3.09,43.331,2020,1,214,160.77216413
Spain,6639,UMTS,-3.089,43.203,2020,1,214,142.67329459
